-0.0012 0.0021
-0.0667	0.0576
-0.0673	0.0690
-0.1178	0.0583
-0.1544	0.0558
-0.1600	0.0613
-0.1684	0.0550
-0.1690	0.0549
-0.1851	0.0513
-0.1853	0.0506
-0.1807	0.0524
-0.1898	0.0474
-0.2058	0.0363
-0.2065	0.0359
-0.2049	0.0338
-0.2111	0.0325
-0.2141	0.0346
-0.2175	0.0338
-0.2315	0.0244
-0.2310	0.0241
-0.2344	0.0216
-0.2360	0.0156
-0.2350	0.0202
-0.2363	0.0178
-0.2415	0.0053
-0.2437	0.0009
-0.2425	-0.0113
-0.2519	-0.0251
-0.2450	-0.0409
-0.2320	-0.0617
